,11040,11050,11060,11100,11500,11600,12000,12050,12500,14700,15000,15200,15700,16000,17500,19200,19500,20000,20005,20020,20300,20400,20500,20700,20750,20800,20900,21000,21050,22250,22400,22550,22600,22650,24000,27000,27100,27600,28000,30100,30150,30220,30250,30300,30350,30400,30600,30800,30900,31000,31100,34500,34600,34601,35000,40010,40011,41000,42000,43000,47000,48000,50150,50160,50165,50170,50180,50300,50350,50400,50600,50800,50900,51000,51500,52000,52500,52510,52515,52520,53000,54000,55000,60100,60500,61000,62000,63000,64000,65000,67000,67500,68000,69000,70100,71000,72500,73500,74500,75500,78000,78500,79500,81000,81100,81200,83000,84000,85000,86000,87000,88000,89000,91000,91500,91700,94000,95000,total
3/31/2020,513571.33,138.65,0,0,95.29,0,1177418.58,2088.2,0,13100,107787,43496,215420.94,-330626.19,348,1942707.07,-1942707.07,-153127.45,0,0,-13500,0,0,0,0,-17257.68,0,-125699.72,-8508.78,0,0,0,0,0,0,-1000,212000,-162907.1,-725564.42,-502148.72,0,-586138.26,-488160.68,-58957.89,0,-84725.64,0,-107182.12,-733505.32,-11500,0,-693.76,0,0,0,0,0,731267.23,171036.12,130977.41,53615.12,66317,13500,81719.92,2530.19,30288.46,53015.93,36585.35,89975.84,4001.7,88763.79,0,2771.87,3504.46,7.01,0,655.28,0,0,0,3269.24,896.27,2869.08,3653.57,0,0,0,446.63,2342.86,1978.22,4699.04,348.79,2726.52,2431.17,76193.63,3578.33,5191.61,0,0,1024,-653.54,452,10233.73,75750,22971.47,0,7425,0,3900,27000,3042.33,1317,0,0,0,1714.02,406.09,0,-3.15481E-11
4/30/2020,1461209.08,264.99,0,0,95.29,0,1000141.68,1688.2,0,13100,107787,43496,215420.94,-331436.58,348,1942707.07,-1942707.07,-153886.6,0,0,-18000,0,0,0,0,-16778.3,-872500,-127522.24,-8508.78,0,0,0,0,0,0,-1000,212000,-162907.1,-725564.42,-534527.67,0,-730888.07,-615243.9,-58957.89,0,-101682.1,0,-122740.19,-921150.64,-11500,0,-727.29,0,0,0,0,0,1011399.25,216719.44,130030.37,68583.95,79359.48,18000,95447.22,3618.54,40721.4,53015.93,48756.45,122103.4,5356.39,120691.16,0,2802.95,3564.59,7.01,11004.8,655.28,0,0,0,3348.93,1116.78,3049.08,10439.28,0,0,22850.16,504.18,8891.5,2489.08,6683.32,3958.79,3163.6,3241.56,99526.38,5969.73,5620.59,0,0,1212,-653.54,452,12749.71,146875,30883.46,0,7425,0,3900,36000,4404.28,1912,0,0,0,1714.02,406.09,0,-1.52511E-10
5/31/2020,1302776.87,233.18,0,0,95.29,0,1103606.84,1288.2,0,13100,107787,43496,215420.94,-332246.97,348,1942707.07,-1942707.07,-49919.55,0,0,-22500,0,0,0,0,-16298.92,-872500,-119787.93,-8508.78,-1500.8,0,0,0,0,0,-1000,212000,-162907.1,-725564.42,-575425.49,0,-875637.88,-742327.12,-58957.89,0,-111296.14,0,-144461.4,-1096563.27,-11500,0,-791.61,0,0,0,0,0,1271778.85,244312.26,130030.37,69902.5,88986.69,22500,103652.82,4485.79,50913.9,53015.93,57323.32,152477.08,6618.45,145507.89,0,2829.79,3605.17,7.01,11004.8,655.28,1128.16,1500.8,0,3348.93,1344.4,3049.08,10439.28,0,0,22614.16,707.78,11052.89,2999.94,8451.73,5257.37,3657.26,4051.95,128524.6,7103.03,5785,0,0,1400,-6465.35,452,17154.49,168090.63,38505.44,0,8925,0,6500,45000,5148.15,2084.92,0,0,0,1714.02,406.09,3.3,1.35707E-09
6/30/2020,626265.81,720.29,0,0,95.29,0,978818.45,888.2,0,13100,107787,43496,215420.94,-333057.36,348,1942707.07,-1942707.07,-73434.21,0,0,-27000,0,0,0,0,-15819.54,-872500,-121978.1,-8508.78,-4303.65,0,0,0,0,0,-1000,1112000,-162907.1,-725564.42,-643755.49,0,-1020387.69,-869410.34,-58957.89,0,-119444.38,-2250,-171672.73,-1317031.92,-11500,0,-864.21,0,0,0,0,0,1508819.66,270231.21,130697.4,70662.78,107198.64,27000,123261.89,5138.4,60862.46,68223.53,65937.32,181029.08,7804.5,171331.94,0,2829.79,3618.34,7.01,27494,1002.98,2762.56,1500.8,0,3772.29,1576.04,3149.08,10439.28,0,0,67483.16,735.64,12883.18,3474.8,10127.63,5257.37,4047.14,4862.34,149871.43,8324.05,5843.63,0,0,1588,-6465.35,452,19784.5,190156.27,45621.14,0,8925,0,6500,54000,5917.99,2930.76,0,0,0,2571.03,1157.71,7.43,2.63917E-10
7/31/2020,753185.43,217.84,0,0,95.29,0,970114.48,488.2,0,13100,107787,43496,215420.94,-333867.75,348,1942707.07,-1942707.07,-162882.53,0,0,-31500,0,0,0,0,-15340.16,-872500,-116961.7,-8508.78,-6169.68,0,0,0,0,0,-1000,1112000,-162907.1,-725564.42,-732508.49,0,-1165137.5,-996493.56,-68622.39,0,-136624.43,-4913.14,-187230.8,-1505967,-11500,0,-887.78,0,0,0,0,0,1748535.85,377931.29,130915.31,77760.29,122047.72,31500,133559.38,6180.01,70988.15,82180.02,73083.03,210480.92,9089.77,197833.47,0,2829.79,3618.34,7.01,27494,1639.44,4601.92,1500.8,0,3772.29,1815.17,3210.51,10439.28,0,0,67680.16,886.43,14713.47,3841.66,11315.81,5526.63,4498.64,5672.73,178725.31,9235.03,6227.45,0,0,1776,-5359.55,452,22232.67,211371.91,52799.23,0,9425,0,6500,75992.66,6736.18,3101.06,0,0,0,2571.03,1898.71,0.05,4.08636E-10
8/31/2020,719365.09,192.66,0,0,95.29,0,1047436.93,88.2,0,13100,107787,43496,215420.94,-334678.14,348,1942707.07,-1942707.07,-129977.72,0,0,-36000,0,0,0,0,-14860.78,-872500,-113807.79,-8508.78,-6169.68,0,0,0.2,0,0,-1000,1112000,-162907.1,-725564.42,-802728.49,0,-1309887.31,-1123576.78,-92986.65,0,-146909.53,-9473.14,-256340.54,-1692790.53,-11500,0,-913.79,0,0,0,0,0,2004050.1,466033.18,130149.2,83467.03,154316.32,36000,143963.78,8629.58,81245.4,82180.02,83278.17,240142,10352.12,224520.93,0,2848.41,3646.28,7.01,25765,1639.44,4601.92,1500.8,0,3772.29,2054.3,3480.77,16194.99,0,0,67680.16,1100.67,16543.76,4640.52,12549.54,5526.63,5055.99,6483.12,208630.72,10186.03,6389.69,0,0,2039,-4123.89,452,26642.12,232587.55,60560.89,0,9425,0,6500,84992.66,7596.06,3101.06,0,0,0,3428.04,1898.71,25.79,2.73793E-10
9/30/2020,518627.58,763.38,0,0,95.29,0,1391778.02,0,0,13100,107787,43496,215420.94,-335488.53,348,1942707.07,-1942707.07,-79585.25,0,0,-40500,0,0,0,0,-14381.4,-872500,-84458.23,-8508.78,-6866.2,0,0,0,0,0,-1000,1112000,-162907.1,-725564.42,-907855.49,0,-1454636.31,-1250660,-169698.65,0,-153078.49,-12285.09,-287031.44,-1887799.8,-11500,0,-927.71,0,0,0,0,0,2266484.61,510247.8,127845.45,86084.84,168555.83,40500,134892.35,10131.17,91683.46,91121.22,91817.18,270098.45,11445.33,250933.37,0,2877.89,3640.69,7.01,25640,1639.44,5288.48,1500.8,0,3772.29,2285.94,3550.97,16194.99,0,72,67680.16,1091.07,16693.73,5316.38,13814.64,5818.98,5542.84,7293.51,225920.9,11366.93,8309.75,0,0,2227,-2780.05,452,29787.44,253803.19,65370.53,0,10425,0,6500,93992.66,8418.45,3101.06,0,0,0,3428.04,1898.71,32.2,9.56817E-11
10/31/2020,779026.23,3023.16,0,0,95.29,0,1180998.71,0,0,13100,107787,43496,215420.94,-336298.92,348,1942707.07,-1942707.07,-89359.75,0,0,-45000,0,0,0,0,-13902.02,-872500,-97868.45,-8508.78,-7562.66,0,-0.01,296.09,188.33,0,-1000,1112000,-162907.1,-725564.42,-994747.49,0,-1454636.31,-1377743.22,-176531.43,-26242.35,-159587.22,-13785.09,-344539.21,-2092191.39,-11500,0,-941.31,0,0,0,0,0,2481587.59,553819.53,132281.94,86620.44,180753.2,45000,190413.71,11808.39,101703.11,98932.15,101401.87,294461.05,11827.81,275615.83,0,2915.69,3027.67,7.01,25640,1639.44,5974.99,1500.8,0,3772.29,2525.07,3687.4,19767.23,0,72,67680.16,1173.51,20353.31,6022.24,15046.84,5818.98,5994.68,8103.9,247976.72,12490.66,8866.76,0,0,2415,-3022.79,502.92,32976.47,275018.83,73521.21,0,10425,0,6500,102992.66,9506,3609.34,0,0,0,3428.04,2972.67,8.06,5.67125E-10
11/30/2020,805231.1,281.26,0,0,95.29,0,1231146.74,0,0,13100,107787,43496,215420.94,-337109.31,348,1942707.07,-1942707.07,-125493.45,0,0,-49500,0,0,0,0,-13422.64,-872500,-98655.96,-8508.78,-11468.24,0,-0.01,0.25,0,0,-1000,1112000,-162907.1,-725564.42,-1040528.72,0,-1454636.31,-1504826.44,-176531.43,-52484.7,-169923.03,-13785.09,-363557.28,-2306191.17,-11500,0,-973.04,0,0,0,0,0,2669436.96,610199.63,132529.44,87158.03,192609.32,49500,199893.6,14004.57,109494.54,106962.18,107604.76,314484.17,12950.38,295486.57,0,2984.98,3429.62,7.01,25640,1639.44,9824.75,1500.8,0,3772.29,2767.84,3841.43,19767.23,0,72,67680.16,1267.09,24820.55,6632.11,16291.14,12845.2,6625.34,8914.29,271396.78,13416.44,9595.98,0,0,2603,-2780.05,502.92,36676.58,296234.47,81084.01,0,10425,0,6500,102992.66,10749.13,3709.34,0,0,0,3428.04,2972.67,16.15,-5.11683E-10
12/31/2020,91887.83,3354.75,9.86,0,126.73,0,1238718.48,0,0,13100,107787,43496,215420.94,-340534.2,232,1942707.07,-1942707.07,-4767.59,0,0,0,0,0,0,0,-12943.26,0,-94395.76,-26239.94,0,0,0,0,0,0,-1000,1567621,-162907.1,-725496.21,-1092675.72,0,-1454636.31,-1631909.66,-186139.1,-78727.05,-176993.87,-18285.09,-379115.35,-2428868.29,-11500,0,-1282.74,0,0,0,-15400.33,-872500,2845705.65,645332.51,132529.44,87695.64,204676.5,75006.03,213724.33,33255.19,118272.66,122079.49,118884.77,335797.39,14177.19,321406.3,0,3031.25,3502.3,7.01,25640,1862.88,13700.65,1500.8,0,5820.75,3018.47,3901.28,19767.23,0,72,67796.16,1839.85,24960.54,7271.98,18021.42,12849.19,7186.9,12339.18,299476.4,14327.27,10300.81,0,0,2722.79,-2152.77,502.92,38087.94,317450.11,88272.71,0,12425,0,6500,120992.66,12036.14,3709.34,0,13.2,0,4285.05,2972.67,7.81,-1.66838E-10
1/31/2021,346390.03,872.81,0,0,126.73,0,1194586.15,0,0,13100,107787,43496,215420.94,-339358.59,232,1942707.07,-1942707.07,-122385.08,0,0,-4500,0,0,0,0,-12463.88,0,-93199.2,-26239.94,-23955.31,0,0,0,0,0,-1000,0,-162907.1,-1071413.95,-168677.06,0,0,-127083.23,-10143,-13777.34,-13698.82,0,-19489.72,-205006.54,0,0,-1.39,0,-872500,0,15400.33,872500,176791.79,58136.5,0,4125.15,27572.74,4500,23514.04,1463.78,7805.87,22933.16,9679.89,21548.96,1142.5,22181.3,0,1690.18,3394.82,0,0,0,8432.7,0,0,0,250.63,550.63,0,0,0,0,34.22,3678.58,1069.23,2260.54,0,747.9,-1175.61,18517.26,938.18,439.33,0,0,256.21,0,64,1942.2,21215.64,7393.31,0,13780,0,0,9000,1705.52,300,0,0,0,0,0,7.01,-1.26184E-10
2/28/2021,1433504.32,487.19,0,0,126.73,0,1190371.84,0,0,13100,107787,43496,215420.94,-340797.48,232,1942707.07,-1942707.07,-165744.17,0,0,-9000,0,0,0,0,-11984.5,-926210,-86450.29,-26239.94,-33031.07,0,0,0,0,0,-1000,0,-162907.1,-1071413.95,-322729.06,0,0,-254573.42,-31358.89,-40019.69,-26333.36,0,-36172.79,-409405.03,0,0,-679.71,0,-872500,0,15400.33,872500,353129.48,119681.5,0,5241.72,61724.67,9000,33526.18,3658.15,15204.11,43770.6,20183.1,41744.97,2327.45,43391.8,0,2222.41,5512.78,0,0,0,17378.73,0,0,254,477.71,612.91,3647.65,0,0,0,152.21,5562.87,1926.25,3575.72,0,1743.28,263.28,37405.86,1713.7,932.21,0,0,444.21,543.14,64,5132.79,42431.28,14922.2,0,14280,0,0,18000,3184.17,300,0,0,0,857.01,0,0,5.07043E-11
3/31/2021,1602684.93,1095.54,0,0,126.73,0,1198925.24,0,0,13100,107787,43496,215420.94,-342236.37,232,1942707.07,-1942707.07,-132951.46,0,0,-13500,0,0,0,0,-11505.12,-926210,-97530.65,-26239.94,-33031.07,0,0,0,0,0,-1000,0,-162907.1,-1071413.95,-490217.97,0,0,-382063.61,-59646.57,-66262.04,-34555.21,-41623.3,-80465.19,-635319.27,0,0,-698.98,0,-872500,0,15400.33,872500,544035.62,153206,0,12994.86,116944.23,13500,54862.31,6410.65,22247.57,44073.64,29947.03,60630.29,3419.34,64940.24,0,2238.54,6445.83,0,0,345.12,17378.73,0,0,254,728.34,909.78,3647.65,0,0,0,176.76,12051.15,2756.62,4859.06,0,2805.94,1702.17,63136.02,2539.61,1051.9,0,0,632.21,572.73,64,13440.86,75750,23631.66,0,14780,0,0,27000,3834.26,300,0,0,0,857.01,0,7.36,1.41072E-10
4/30/2021,1625490.88,696.71,0,0,126.73,0,1309701.47,0,0,13100,107787,43496,215420.94,-343675.26,232,1942707.07,-1942707.07,-184627.59,0,0,-18000,0,0,0,0,-11025.74,-926210,-93728.68,-26239.94,-36290.88,0,0,0,0,0,-1000,0,-162907.1,-1071413.95,-651152.17,0,0,-509553.8,-83398.08,-92504.39,-34555.21,-81925.68,-96259.64,-850831.47,0,0,-711.99,0,-872500,0,15400.33,872500,753705,233864,1404.25,20715.14,144103.32,18000,66139.93,9597.44,29973.22,44881.24,42099.05,81538.07,4674.07,87900.91,0,2265.65,13192.66,0,8601.6,1372.18,20406.89,0,0,254,971.11,1167.55,3647.65,0,0,26500.52,212.89,13962.48,4906.69,6632.15,2160,3705.8,3141.06,79127.38,3366.08,1164.26,0,0,820.21,974.69,78.84,16506.58,101000,32315.47,0,14780,0,0,36000,4977.47,895,0,0,0,857.01,0,0,1.06184E-10
5/31/2021,2089124.07,1258.94,0,0,126.73,0,1213186.24,0,0,13100,107787,43496,215420.94,-345114.15,232,1942707.07,-1942707.07,-111077.82,0,0,-22500,0,0,0,0,-10546.36,-926210,-92596.88,-26239.94,-408496.1,0,0,0,0,0,-1000,0,-162907.1,-1071413.95,-779405.67,0,0,-637043.99,-97541.92,-118746.74,-34555.21,-105115.54,-112054.09,-1053689.66,0,0,-724.19,0,-872500,0,15400.33,872500,950712.42,278359.43,2820.25,22173.46,218017.95,22500,73061.06,12153.94,37312.05,44881.24,52993.37,100724.03,5911.54,108884.72,0,2269.69,13196.37,0,8601.6,1832.02,22010.17,0,0,254,1221.74,1336.71,3977.65,0,0,26500.52,352.01,15862.67,5367.15,8468.05,2160,4517.03,4579.95,100613.51,4192.55,1541.49,0,0,1047.21,974.69,78.84,21248.08,126250,39397.56,0,15780,0,0,45000,5786.69,895,0,0,0,1714.02,304.62,10.01,-1.42441E-10
6/30/2021,2219444.42,969.89,0,0,126.73,0,1255321.06,0,0,13100,107787,43496,215420.94,-346553.04,232,1942707.07,-1942707.07,-215817.23,0,0,-27000,0,0,0,0,-10066.98,-926210,-89641.5,-26239.94,-408249.54,0,0,0,0,0,-1000,0,-162907.1,-1071413.95,-947257.3,0,0,-764534.18,-114221.51,-139731.66,-34555.21,-106015.54,-151764.5,-1269693.47,0,0,-764.85,0,-872500,0,15400.33,872500,1144613.63,369398.95,4063.98,29148.23,276958.73,27000,81237.63,13305.41,41714.38,56339.35,63915.54,121450.54,7254.56,130843.86,0,2303.19,13198.91,0,12889.6,1892.86,21781.13,0,0,254,1475.64,1401.85,3977.65,0,0,26500.52,377.79,17759.59,6378.54,10146.62,2160,5238.65,6018.84,125169.22,5094.99,1619.44,0,0,1274.21,974.69,78.84,24142.07,151500,46846.95,0,21030,0,0,54000,6364.84,895,0,0,0,1714.02,604.62,30.07,-4.10232E-10
7/31/2021,2243365.35,234.61,0,0,126.73,0,1303487.8,0,0,13100,107787,43496,215420.94,-347991.93,232,1942707.07,-1942707.07,-183649.57,0,0,-31500,0,0,0,0,-9587.6,-926210,-83829.39,-26239.94,-408249.54,0,0,0,0,0,-1000,0,-162907.1,-1071413.95,-1079153.97,0,0,-892024.37,-143974.67,-160716.58,-34555.21,-114258.14,-168233.95,-1528721.7,0,0,-782.74,0,-872500,0,15400.33,872500,1325437.46,397608.95,12415.7,35336.56,328562.73,31500,90322.89,15711.52,49165.83,69615.54,73732.38,141026.27,8493.7,153116.99,0,2311.7,13364.3,0,12889.6,1892.86,21781.13,0,0,254,1737.77,1470.48,13998.91,0,0,43009.27,410.6,19652.28,6992.43,11824.93,2160,5929.44,7457.73,148827.06,5932.05,2137.98,0,0,1728.21,2820.01,78.84,30947.53,176750,54305.82,0,21030,0,0,76108.14,8034.74,1395,0,0,0,1714.02,1356.24,0,1.59844E-10
8/31/2021,2061760.79,1712.58,0,0,126.73,0,1628975.95,0,0,13100,107787,43496,215420.94,-349430.82,232,1942707.07,-1942707.07,-141943,0,0,-36000,0,0,0,0,-9108.22,-926210,-80970.46,-26239.94,-408249.54,0,0,0,0,0,-1000,0,-162907.1,-1071413.95,-1308040.28,0,0,-1019514.56,-162654.81,-181701.5,-34555.21,-114258.14,-192392.58,-1724009.24,0,0,-802.16,0,-872500,0,15400.33,872500,1514039.23,440723.95,20618.6,43226.59,355281.3,36000,102462.97,17488.62,53209.59,69615.54,85614.92,159487.86,9772.36,174008.45,0,2325.19,13440.71,0,17188.8,2859.73,21781.13,0,0,254,1999.9,1537.24,13998.91,0,0,43009.27,449.39,21544.97,7658.82,13505.44,2160,6878.07,8896.62,169647.31,6803.62,2860.62,0,0,1728.21,3417.82,78.84,33885.32,202000,59777.59,0,22030,0,0,85108.14,9677.51,1395,0,0,0,2571.03,1356.24,13.77,-3.22625E-10
9/30/2021,2370360.25,4830.13,0,0,126.73,0,1297945.08,0,0,13100,111809.7,43496,215420.94,-350869.71,232,1942707.07,-1942707.07,-84137.5,0,0,-40500,0,0,0,0,-8628.84,-926210,-79979.41,-26239.94,-408249.54,0,0,0,0,0,-1000,0,-162907.1,-1071413.95,-1400923.04,0,0,-1147004.75,-196013.99,-202686.42,-72496.54,-114258.14,-217637.03,-1931089.02,0,0,-890.49,0,-872500,0,15400.33,872500,1710147.09,478841.45,28294.01,47559.52,385539.29,40500,115867.99,19597.55,60988.8,81105.73,96118.9,180872.24,11073.94,196499.93,0,2368.59,13602.05,0,17188.8,3423.73,21781.13,0,0,254,2253.8,1840.08,13998.91,0,0,43009.27,580.39,23441.89,8495.39,15182.97,5155,7558.59,10335.51,190257.6,7805.15,3239.99,0,0,1955.21,4354.22,78.84,39093.49,227250,67790.71,0,23030,0,0,94108.14,10231.85,1395,50000,0,0,2571.03,1323.88,2452.6,-1.76442E-10
10/31/2021,2292697.28,2518.97,0,0,126.73,0,1046856.63,0,0,13100,111809.7,43496,215420.94,-352308.6,232,1942707.07,-1942707.07,-98677.68,0,0,-45000,0,0,0,0,-8149.46,-926210,-93273.6,-26239.94,-408249.54,0,0,0,0,0,-1000,400000,-162907.1,-1071413.95,-1507042.74,0,0,-1274494.94,-196013.99,-221263.16,-108921.08,-114258.14,-249641.48,-2139393.24,0,0,-1043.64,0,-872500,0,15400.33,872500,1905689.17,505702.95,32719.12,51549.24,406985.58,45000,151018.43,22417.06,68612.08,88834,108280.73,201859.56,12166.97,218779.47,0,2403.01,13694.62,0,21478,3423.73,21781.13,0,0,254,2527.43,2180.21,18584.28,0,0,76016.77,606.3,28175.38,9176.78,16859.93,5155,8173.39,11774.4,216493.61,8716.1,4809.31,0,0,2182.21,4503.35,78.84,44553.56,252500,75462.69,0,23030,0,0,103108.14,11941.5,1395,50000,0,0,2571.03,1323.88,-704.24,5.25915E-10
11/30/2021,2812468.51,2158.27,0,0,126.73,0,928492.75,0,0,13100,111809.7,43496,215420.94,-353948.61,232,1942707.07,-1942707.07,-150333.88,0,0,-49500,0,0,0,0,-7670.08,-926210,-93563.84,-26239.94,-37770.25,0,0,0,0,0,-1000,400000,-162907.1,-1071413.95,-1588845.5,0,0,-1401985.13,-196013.99,-239839.9,-139819.47,-116758.14,-276045.93,-2344787.26,0,0,-1067.36,0,-872500,0,15400.33,872500,2095141.97,553616.95,37042.56,70112.23,470123.93,49500,166391.66,24589.88,76458.1,96422.77,118032.93,221949.43,13396.46,239957.38,0,2403.01,13694.62,0,9122,5923.73,21781.13,0,-728019.95,1973.17,2792.46,2447.46,18584.28,0,0,76016.77,686.74,30142.22,9848.94,18760.02,5155,9012.9,13414.41,240859.52,9547.15,6641.41,0,0,2409.21,4657.87,78.84,51494.05,293650,81595.6,0,24530,0,0,112108.14,13635.58,1395,50000,0,0,2571.03,1323.88,42.66,-1.23094E-10
12/31/2021,195671.37,2827.51,0,0,126.73,0,1173292.39,0,0,13100,111809.7,43496,253197.33,-298149.36,116,1942707.07,-1942707.07,0,0,0,0,0,0,0,0,-7190.7,0,-87258.04,-25351.3,0,0,0,0,0,0,-1000,2400000,-162907.1,-1070709.01,-1588845.5,0,0,-1529475.32,-204848.93,-258416.64,-139819.47,-119258.14,-349011.84,-2586455.45,0,0,-1129.29,0,0,-5500,-22369.92,-926210,2278868.35,558802.45,43551.44,80149.47,486453.06,82130.12,168204.11,28214.61,86164.06,112361.6,131309.85,242849.92,14621.57,266128.96,0,2403.01,13694.62,0,9122,6508.73,21781.13,0,-728019.95,5629.66,2792.46,2565.11,18584.28,0,0,76132.77,864.72,32134.91,12552.57,20462.74,5159.23,9396.2,14179.71,260072.9,10378.2,8898.82,0,0,1931.27,4715.4,98.84,54272.33,318900,88713.3,0,24530,0,0,121108.14,14695.37,1395,170000,0,0,3428.04,1323.88,54.02,-3.51498E-10
1/31/2022,648903.58,770.2,0,0,126.73,0,947351.4,0,0,13100,111809.7,43496,253197.33,-299131.55,116,1942707.07,-1942707.07,-167544.95,0,0,-4500,0,0,0,0,-6711.32,0,-84313.52,-25351.3,0,0,0,0,0,0,-1000,0,-162907.1,-1211695,-140176.96,0,0,-127490.05,0,-18576.74,-70296.54,0,-25244.45,-216832.97,0,0,-20.39,0,0,0,0,0,166676.05,44070.5,3915.64,2079.06,113420.08,4500,25604.05,3702.43,7854.26,21879.47,10456.86,21092.18,954.54,21767.65,0,1585.92,7472.76,0,-73,286.39,0,0,0,75,547.26,360.04,4570.24,0,0,609,470.32,1992.68,1708.04,1655.56,365.66,1761.51,982.19,17792.01,833.17,1962.66,0,0,368.47,398.1,547,2406.38,25250,6580.3,0,0,0,0,11000,851.07,300,0,0,0,0,870.71,1419.69,-2.66482E-10
2/28/2022,768017.26,339.01,0,0,126.73,0,1022087.34,0,0,13100,111809.7,43496,252855.33,-300113.74,116,1942707.07,-1942707.07,-172827.98,0,0,-9000,0,0,0,0,-6231.94,0,-83128.56,-25351.3,0,0,0,0,0,0,-1000,0,-162907.1,-1211695,-301322.74,0,0,-240041.79,-24180.89,-38953.48,-110009.06,0,-50488.9,-490719.81,0,0,-47.75,0,0,0,0,0,369837.16,92345.5,13013.31,3561.48,145300.24,9000,38872.55,6233.37,14995.71,29457.61,21312.9,41975.76,2093.22,44007.76,0,2141.79,11273.03,0,-73,286.39,0,0,0,75,815.9,439.8,4570.24,0,0,609,603.58,3957.37,2332.75,3434.94,4645.66,3086.15,1964.38,36223.6,1865.69,3431.18,0,0,368.47,482.03,937,6264.43,50500,14950.96,0,1000,0,0,22000,2432.35,300,0,0,0,857.01,870.71,1419.69,-4.38831E-10
3/31/2022,798185.39,768.93,0,0,126.73,0,1001322.61,0,0,13100,111809.7,43496,252855.33,-301095.93,116,1942707.07,-1942707.07,-141591.46,0,0,-13500,0,0,0,0,-5752.56,0,-91724.82,-25351.3,0,-72.37,0,0,0,0,-1000,0,-162907.1,-1211695,-412568.74,0,0,-352593.53,-45192.54,-73710,-128889.23,-31421,-78272.84,-735059.44,0,0,-73.28,0,0,0,0,0,567658.08,162739.5,17769.82,6027.4,256285.78,13500,55955.49,9462.81,22262.4,40741.21,32464.28,61894.91,3576.42,65726.76,0,2353.06,11920.12,0,-73,286.39,0,0,0,145.65,1112.53,797.97,4570.24,585,40,729,678.81,6194.24,3372.59,5632.32,7734.85,3844.07,2946.57,56917.05,2720.95,5297.38,0,0,644.47,1885.34,1029,13780.82,75750,23231.98,0,1000,0,0,33000,3050.78,300,0,0,0,857.01,870.71,1419.69,-3.36968E-10
4/30/2022,578522.41,7189.97,0,0,126.73,0,1570671.01,0,0,13100,111809.7,43496,252855.33,-302078.12,116,1942707.07,-1942707.07,-227741.62,0,-159661.85,-18000,0,0,0,0,-5273.18,0,-89556.3,-25351.3,0,-72.37,0,0,0.2,0,-1000,0,-162907.1,-1211695,-543078.34,0,0,-465145.27,-76199.24,-103038.69,-164525.48,-31421,-415303.43,-958480.64,0,0,-93.43,0,0,0,0,0,807712.96,364759.35,57783.72,42417.04,314763,18000,66492.23,12798.89,29894.51,40741.21,52720.83,85672.91,5181.21,89992.25,0,2489.18,17388.32,0,-73,286.39,0,0,0,216.3,1403.16,1070.13,12755.88,2166.04,247.34,19289.22,748.6,8158.93,4277.66,7467.76,10254.85,4328.42,3928.76,73093.57,3576.96,8707.55,0,0,907.47,1885.34,1029,16497.25,101000,30599.23,0,8000,0,0,44000,4296.93,995,0,0,0,857.01,530.94,1424.71,-2.72621E-10
5/31/2022,863683.74,7315.34,0,0,126.73,0,1527458.25,0,0,13100,111809.7,43496,252855.33,-303060.31,116,1942707.07,-1942707.07,-188064.42,0,-259177.14,-22500,0,0,0,0,-4793.8,0,-88840.06,-25351.3,0,-72.37,0,0,0,0,-1000,0,-162907.1,-1211695,-681420.94,0,0,-577697.01,-111788.07,-121615.43,-195648.53,-31421,-625087.06,-1227098.69,0,0,-319.36,0,0,0,0,0,1017142.8,538258.05,79409.39,48357.35,373312.13,22500,74165.51,17007.23,37163.42,40741.21,65165.53,105642.42,6402.19,111961.62,0,2517.98,19958.37,0,-73,286.39,0,0,0,216.3,1696.45,1140.35,12755.88,3191.04,247.34,19289.22,908.39,10123.62,5281.03,9285.69,10254.85,4864.18,4910.95,96103.91,4458.61,9529.08,0,0,1170.47,-197,1029,24771.52,126250,39058.45,0,8000,0,0,55000,5296.92,995,303,0,0,1714.02,530.94,1498.7,0
6/30/2022,1202914.27,7856.73,0,0,126.73,0,1402051.16,0,0,13100,111809.7,43496,252855.33,-304042.5,116,1942707.07,-1942707.07,-308465.2,0,-247033.07,-27000,0,0,0,0,-4314.42,0,-88337.99,-25351.3,0,0,0,0,0,0,-1000,0,-162907.1,-1211695,-821260.34,0,0,-690248.75,-157995.37,-148063.42,-244770.05,-32521,-891280.2,-1448105.65,-300,0,-799.84,0,0,0,0,0,1229084.72,709312.15,98330.14,64315.53,478722.69,27000,90709.66,19773.56,45175.16,52649.7,80648.31,127979.19,7729.21,135472.62,0,2527.33,19968.62,0,9487.4,316.44,0,0,0,216.3,1983.74,1205.27,12755.88,2374.28,247.34,19409.22,1012.46,12093.3,6140.44,11135.23,10279.08,5208.32,5893.14,116570.29,5448.24,11551.2,0,0,1433.47,703.61,1229,32530.34,151500,46551.69,0,9000,0,0,66000,6459.28,995,38303,0,0,1714.02,530.94,1488.77,-1.26875E-10
